objectid,parentid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
te_005,,Stromberg Carlson Name Plate,,,,Technology,,Display Case H2,,,,te_005,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_005.jpg,https://dgobjects.blob.core.windows.net/smalls/te_005.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_005.jpg,,,
te_006,,Telegraph Key CJB26003A,,,,Technology,,Display Case H2,,,,te_006,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_006.jpg,https://dgobjects.blob.core.windows.net/smalls/te_006.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_006.jpg,,,
te_007,,Telegraph Key Bakelite Base,,,,Technology,,Display Case H2,,,,te_007,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_007.jpg,https://dgobjects.blob.core.windows.net/smalls/te_007.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_007.jpg,,,
te_008,,Telegraph Key on Wooden Base,,,,Technology,,Display Case H2,,,,te_008,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_008.jpg,https://dgobjects.blob.core.windows.net/smalls/te_008.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_008.jpg,,,
te_009,,Telegraph Key on Metal Box,,,,Technology,,Display Case H2,,,,te_009,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_009.jpg,https://dgobjects.blob.core.windows.net/smalls/te_009.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_009.jpg,,,
te_010,,Telegraph Sounder,,,,Technology,,Storage Location H2a,,,,te_010,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_010.jpg,https://dgobjects.blob.core.windows.net/smalls/te_010.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_010.jpg,,,
te_011,,Cable with Many Wire Pairs,,,,Technology,,Display Case H2,,,,te_011,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_011.jpg,https://dgobjects.blob.core.windows.net/smalls/te_011.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_011.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/8868c37633607509b1a9c70b4c854b2e625284b7.jpg
te_012,,Black Rotary Dial,,,,Technology,,Display Case H2,,,,te_012,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_012.jpg,https://dgobjects.blob.core.windows.net/smalls/te_012.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_012.jpg,,,
te_013,,Large White Rotary Dial,,,,Technology,,Storage Location H4a,,,,te_013,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_013.jpg,https://dgobjects.blob.core.windows.net/smalls/te_013.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_013.jpg,,,
te_014,,Gray Keypad,,,,Technology,,Display Case H2,,,,te_014,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_014.jpg,https://dgobjects.blob.core.windows.net/smalls/te_014.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_014.jpg,,,
te_015,,Pair of Switches,,,,Technology,,Display Case H2,,,,te_015,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_015.jpg,https://dgobjects.blob.core.windows.net/smalls/te_015.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_015.jpg,,,
te_016,,Black Rotary Dial Desk Phone,,,,Technology,,Display Case H2,,,,te_016,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_016.jpg,https://dgobjects.blob.core.windows.net/smalls/te_016.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_016.jpg,,,
te_017,,Telephone in Transparent Case,,,,Technology,,Display Case H2,,,,te_017,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_017.jpg,https://dgobjects.blob.core.windows.net/smalls/te_017.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_017.jpg,,,
te_018,,Rotary Dial Wall Phone,,,,Technology,,Display Case H2,,,,te_018,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_018.jpg,https://dgobjects.blob.core.windows.net/smalls/te_018.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_018.jpg,,,
te_019,,Phone Receiver,,,,Technology,,Display Case H2,,,,te_019,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_019.jpg,https://dgobjects.blob.core.windows.net/smalls/te_019.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_019.jpg,,,
te_020,,Candlestick Phone ca 1900,,,,Technology,,Display Case H2,,,,te_020,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_020.jpg,https://dgobjects.blob.core.windows.net/smalls/te_020.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_020.jpg,,,
te_021,,Candlestick Phone Modified for Dial ca 1900,,,,Technology,,Display Case H2,,,,te_021,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_021.jpg,https://dgobjects.blob.core.windows.net/smalls/te_021.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_021.jpg,,,
te_023,,Microscope No. 53724,Bausch & Lomb,,This microscope has 3 objectives. It belonged to Dr. O.F. Parish.,Technology,,,,,,te_023,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_023.jpg,https://dgobjects.blob.core.windows.net/smalls/te_023.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_023.jpg,,,
te_025,,Microscope with green base,W. H. Walmsly Co.,,,Technology,,,,,,te_025,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_025.jpg,https://dgobjects.blob.core.windows.net/smalls/te_025.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_025.jpg,,,
te_026,,Microscope with Heavy Iron Base,,,,Technology,,,,,,te_026,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_026.jpg,https://dgobjects.blob.core.windows.net/smalls/te_026.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_026.jpg,,,
te_027,,Microscope,,,(No Name),Technology,,Display Case H5,,,,te_027,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_027.jpg,https://dgobjects.blob.core.windows.net/smalls/te_027.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_027.jpg,,,
te_028,,Spencer Microscope No. 6872 with 2 objectives,,,,Technology,,,,,,te_028,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_028.jpg,https://dgobjects.blob.core.windows.net/smalls/te_028.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_028.jpg,,,
te_029,,Leitz Microscope No. 42935,,,"Has a rotary stage, no eyepieces, and 3 objectives but is one missing.",Technology,,,,,,te_029,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_029.jpg,https://dgobjects.blob.core.windows.net/smalls/te_029.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_029.jpg,,,
te_030,,Microscope,,,,Technology,,Display Case H5,,,,te_030,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_030.jpg,https://dgobjects.blob.core.windows.net/smalls/te_030.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_030.jpg,,,
te_031,,Spencer Microscope 115833,,,,Technology,,Display Case H5,,,,te_031,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_031.jpg,https://dgobjects.blob.core.windows.net/smalls/te_031.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_031.jpg,,,
te_032,,Solar Microscope,,,,Technology,,,,,,te_032,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_032.jpg,https://dgobjects.blob.core.windows.net/smalls/te_032.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_032.jpg,,,
te_033,,Boxed Polarizers for Microscope,,,,Technology,,Display Case H5,,,,te_033,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_033.jpg,https://dgobjects.blob.core.windows.net/smalls/te_033.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_033.jpg,,,
te_034,,Microscope Polarizers,,,,Technology,,Display Case H5,,,,te_034,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_034.jpg,https://dgobjects.blob.core.windows.net/smalls/te_034.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_034.jpg,,,
te_035,,Micrometer Eyepiece for Microscope,,,,Technology,,Display Case H5,,,,te_035,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_035.jpg,https://dgobjects.blob.core.windows.net/smalls/te_035.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_035.jpg,,,
te_038,,Solar Microscope,,,"A solar microscope was placed in a hole in a window shutter with the mirror outside and the barrel extending into a room. Sunlight was reflected by the mirror through condensing lenses, a slide carrying an object to be observed, and projection lenses. The image was projected on a screen in the room.
 
 
 
 This microscope has no maker's name on it, and its date is unknown. The solar microscope was invented in 1740 and remained popular into the next century. This instrument probably is older than Grinnell College, possibly dating to the late 18th century and certainly no later than the early 19th century.",Technology,,,,,,te_038,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_038.jpg,https://dgobjects.blob.core.windows.net/smalls/te_038.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_038.jpg,,,
te_039,,Telescope,James W. Queen & Co.,,This telescope has a mahogany tube and five brass draw sections. It was sold by and probably made by Queen & Co. Date of acquisition is not known,Technology,,Storage Location Prep Room,,,,te_039,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_039.jpg,https://dgobjects.blob.core.windows.net/smalls/te_039.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_039.jpg,,,
te_040,,Surveyor’s Transit,W. & L.E. Gurley,,,Technology,,Display Case B4,,,,te_040,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_040.jpg,https://dgobjects.blob.core.windows.net/smalls/te_040.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_040.jpg,,,
te_043,,Surveyor’s Transit Serial No. 7969,Young & Sons,,"A surveyor’s transit is used to measure horizontal and vertical angles (The Surveyor’s Basic Tools). It was invented in 1831 by William J. Young. Designs varied throughout the 1800s, but were generally standardized by 1885. The transit was a highly versatile tool and with modifications was used not only for surveying, but also for astronomy, mining, and tunneling (Beeks). 
 
 Young & Sons made this specific surveyor’s transit in the United States sometime between 1906 and 1908 (Miller). It likely came to Grinnell to be used in the class “Surveying and Plotting”, offered from 1905 to 1909, and then in the class simply titled “Surveying” from 1910 to 1923 after which the class was no longer offered. The transit was likely used directly by students and not just professors for demonstration as the course description says it is about “the theory of different instruments and practice in their use” as well as that students should expect to perform six hours of field work each week. Some of the earlier descriptions of the course explicitly mentioning using the transit during the first half of the course, and although the transit is no longer explicitly mentioned in some of the later course descriptions it is still likely that it was included in the instruments used for field work (Grinnell College Catalogs).
 
 
 
 -Andrew Lieman (2019)
 
 
 
 Probably used between 1906 and 1908
 
 
 
 References
 
 
 
 Beeks, D. Evolution of the Transit. Retrieved from http://www.surveyhistory.org/evolution_of_the_transit1.htm
 
 
 
 Grinnell College Catalogs from 1905 to 1923.
 
 
 
 Miller, R. How Old is my Young & Sons?. Retrieved from http://www.surveyhistory.org/how_old_is_my_young_&_sons.htm 
 
 
 
 The Surveyor’s Basic Tools. Retrieved from http://www.surveyhistory.org/the_surveyor%27s_basic_tools.htm",Technology,,Storage Location Prep Room,,,,te_043,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_043.jpg,https://dgobjects.blob.core.windows.net/smalls/te_043.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_043.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/350a688047450b0d426f678d45be0a2d4a9c9560.jpg
te_045,,Surveyor's Tape and 12 Pins,,,,Technology,,,,,,te_045,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_045.jpg,https://dgobjects.blob.core.windows.net/smalls/te_045.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_045.jpg,,,
te_047,,Drawing Instruments in Leather Case,,,,Technology,,,,,,te_047,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_047.jpg,https://dgobjects.blob.core.windows.net/smalls/te_047.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_047.jpg,,,
te_050,,Blank Silicon Wafer,,,,Technology,,,,,,te_050,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_050.jpg,https://dgobjects.blob.core.windows.net/smalls/te_050.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_050.jpg,,,
te_054,,Test Pattern Silicon Wafer,,,,Technology,,,,,,te_054,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_054.jpg,https://dgobjects.blob.core.windows.net/smalls/te_054.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_054.jpg,,,
te_057,,386 Chip Silicon 6” Wafer,,,,Technology,,,,,,te_057,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_057.jpg,https://dgobjects.blob.core.windows.net/smalls/te_057.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_057.jpg,,,
te_060,,6 inch Silicon Wafer with 386 Chips,Intel Corp.,,,Technology,,,,,,te_060,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_060.jpg,https://dgobjects.blob.core.windows.net/smalls/te_060.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_060.jpg,,,
te_064,,Early Transistor,,1950,Sent to Grant Gale at Grinnell by John Bardeen at Bell Telephone Labs in 1950,Technology,,,,,,te_064,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_064.jpg,https://dgobjects.blob.core.windows.net/smalls/te_064.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_064.jpg,,,
te_067,,Chronometer,Northwest Instrument Company,,"This small chronometer, about three inches in diameter, was made by Northwest Instrument Company of Seattle, Washington. The date of manufacture is unknown. It is mounted in gimbals for use on a ship.",Technology,,,,,,te_067,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_067.jpg,https://dgobjects.blob.core.windows.net/smalls/te_067.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_067.jpg,,,
te_068,,Ulysse Nadin Chronometer,,,"This chronometer is five inches in diameter. It is mounted in a box with a glass lid (below the wooden lid) and is in gimbals for use on a ship. The lettering on the face reads
 
 
 
 Ulysse Nardin
 
 Locle Suisse
 
  
 
 A tag with the chronometer says that it was checked by the US Naval Observatory on September 28, 1945.",Technology,,,,,,te_068,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_068.jpg,https://dgobjects.blob.core.windows.net/smalls/te_068.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_068.jpg,,,
te_069,,Objective of Alvan Clark Telescope,Alvan Clark & Sons,1888,,Technology,,,,,,te_069,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_069.jpg,https://dgobjects.blob.core.windows.net/smalls/te_069.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_069.jpg,,,
te_070,,Tailpiece of Alvan Clark Telescope,Alvan Clark & Sons,1888,,Technology,,,,,,te_070,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_070.jpg,https://dgobjects.blob.core.windows.net/smalls/te_070.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_070.jpg,,,
te_072,,Chronograph,Fauth & Co.,1888,"The chronograph was used in conjuction with a transit telescope to make a correction to a clock. The drum was covered with a sheet of paper, and a pen-holding mechanism, now lost, moved along the length of the drum as the drum rotated. The pen made a continuous line on the paper. The pen mechanism was connected to a clock which put out an electrical pulse every second, and those pulses made jogs in the line. An observer at a transit telescope watched for the passage of a star through the meridian, and when the star crossed the cross-hairs of the telescope, the observer closed a switch which produced a different sort of jog in the line. It was then possible to determine within a small fraction of a second what the clock read when the star crossed the meridian. The drum was turned by a spring motor, and the governor to control the speed is in the upper right of the picture. This was part of the equipment in the Grinnell College observatory in the late 1800s.",Technology,,Display Case F2,,,,te_072,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_072.jpg,https://dgobjects.blob.core.windows.net/smalls/te_072.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_072.jpg,,,
te_073,,Early Phonograph,,1887,"This ""talking machine"" is on loan to the museum by the family of Professor Ben Graham. They used it in Massachusetts in the late 1890's. The recording is on a wax cylinder instead of a flat disk. The horn is not original; the original horn was much larger.",Technology,,,,,,te_073,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_073.jpg,https://dgobjects.blob.core.windows.net/smalls/te_073.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_073.jpg,,,
te_080,,Early phonograph with large horn,,,,Technology,,Display Case G2a,,,,te_080,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_080.jpg,https://dgobjects.blob.core.windows.net/smalls/te_080.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_080.jpg,,,
te_082,,Large horn used with early phonograph,,,,Technology,,Display Case G2a,,,,te_082,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_082.jpg,https://dgobjects.blob.core.windows.net/smalls/te_082.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_082.jpg,,,
te_083,,"Edison Phonograph Cylinder recording
 
 Eppler's Whiskers March Comique",,1908,,Technology,,Display Case G2a,,,,te_083,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_083.jpg,https://dgobjects.blob.core.windows.net/smalls/te_083.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_083.jpg,,,
te_087,,Phonograph for 78-rpm records,,,,Technology,,,,,,te_087,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_087.jpg,https://dgobjects.blob.core.windows.net/smalls/te_087.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_087.jpg,,,
te_089,,Grinnell College's First Adding Machine,,,,Technology,,,,,,te_089,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_089.jpg,https://dgobjects.blob.core.windows.net/smalls/te_089.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_089.jpg,,,
te_090,,Early 1900s Monroe Adding Machine,Monroe Calculating Machine Company,1910,,Technology,,Display Case B6,,,,te_090,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_090.jpg,https://dgobjects.blob.core.windows.net/smalls/te_090.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_090.jpg,,,
te_092,,Sharp Calculator,Sharp Corp.,1980,,Technology,,Display Case B6,,,,te_092,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_092.jpg,https://dgobjects.blob.core.windows.net/smalls/te_092.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_092.jpg,,,
te_096,,Marchant Calculator,Marchant Calculating Machine Co.,,,Technology,,Display Case B6,,,,te_096,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_096.jpg,https://dgobjects.blob.core.windows.net/smalls/te_096.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_096.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/1ef9fa64a8e0d27ed5f5ed537f35c26c30284757.jpg
te_097,,Clary Calculator,Clary Corp.,,,Technology,,,,,,te_097,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_097.jpg,https://dgobjects.blob.core.windows.net/smalls/te_097.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_097.jpg,,,
te_098,,Electric Calculator,Citizen Systems,,,Technology,,Display Case B6,,,,te_098,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_098.jpg,https://dgobjects.blob.core.windows.net/smalls/te_098.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_098.jpg,,,
te_107,,Foot X-ray Machine,,,,Technology,,Storage Location F1a,,,,te_107,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_107.jpg,https://dgobjects.blob.core.windows.net/smalls/te_107.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_107.jpg,,,
te_112,,Telegraph Key,,,,Technology,,Display Case H2,,,,te_112,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_112.jpg,https://dgobjects.blob.core.windows.net/smalls/te_112.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_112.jpg,,,
te_113,,Lantern Glass,CRX and P,,,Technology,,,,,,te_113,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_113.jpg,https://dgobjects.blob.core.windows.net/smalls/te_113.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_113.jpg,,,
te_115,,Radio Transmitter,The Hallicrafters Co.,,Model HT-40,Technology,,Storage Location H1b,,,,te_115,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_115.jpg,https://dgobjects.blob.core.windows.net/smalls/te_115.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_115.jpg,,,
te_116,,Anoxia Photometer,"Coleman Instruments, Inc,
 
 Rubicon Co.",,Model 17-006,Technology,,Storage Location H2a,,,,te_116,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_116.jpg,https://dgobjects.blob.core.windows.net/smalls/te_116.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_116.jpg,,,
te_117,,Lightning Rod,,,,Technology,,,,,,te_117,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_117.jpg,https://dgobjects.blob.core.windows.net/smalls/te_117.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_117.jpg,,,
te_119,,Student’s Oil Lamp,,1880,This lamp was used by Prof George L. Pierce while studying at Oberlin and given to the museum by Wayne and Clara Denny. Grinnell students used oil or gas lamps until the mid 1890’s.,Technology,,Storage Location H3a,,,,te_119,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_119.jpg,https://dgobjects.blob.core.windows.net/smalls/te_119.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_119.jpg,,,
te_122,,Telegraph Sounder,Western Electric Co.,,,Technology,,Storage Location H5a,,,,te_122,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_122.jpg,https://dgobjects.blob.core.windows.net/smalls/te_122.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_122.jpg,,,
te_123,,Telegraph Dial,,,,Technology,,Storage Location H5a,,,,te_123,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_123.jpg,https://dgobjects.blob.core.windows.net/smalls/te_123.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_123.jpg,,,
te_125,,Telegraph Recorder,,,This telegraph recorder used tape to record dots and dashes. It is missing its stylus.,Technology,,Storage Location H5a,,,,te_125,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_125.jpg,https://dgobjects.blob.core.windows.net/smalls/te_125.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_125.jpg,,,
te_130,,McIntosh Milliammeter,Bang & Olufsen Co.,,One of these is in the Smithsonian labeled a “dosage meter.” It probably is part of a medical fake.,Electricity_and_Magnetism,Analog_Meters,,,,,te_130,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_130.jpg,https://dgobjects.blob.core.windows.net/smalls/te_130.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_130.jpg,,,
te_142,,Micrometer Head for Telescope or Microscope,,,,Technology,,Storage Location Prep Room,,,,te_142,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_142.jpg,https://dgobjects.blob.core.windows.net/smalls/te_142.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_142.jpg,,,
te_145,,Four Coil Aerocoil for Tuning Radios,Aero Products Inc.,,,Technology,,Storage Location B3a,,,,te_145,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_145.jpg,https://dgobjects.blob.core.windows.net/smalls/te_145.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_145.jpg,,,
te_152,,Small Balance,,,,Technology,,,,,,te_152,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_152.jpg,https://dgobjects.blob.core.windows.net/smalls/te_152.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_152.jpg,,,
te_159,,HP9100A Calculator,Hewlett Packard Co.,,,Technology,,Display Case B6,,,,te_159,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_159.jpg,https://dgobjects.blob.core.windows.net/smalls/te_159.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_159.jpg,,,
te_161,,Wang Electronics Package,"Wang Laboratories, Inc.",,,Technology,,Display Case B6,,,,te_161,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_161.jpg,https://dgobjects.blob.core.windows.net/smalls/te_161.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_161.jpg,,,
te_164,,Craig Calculator,Craig Corp.,,,Technology,,Display Case B6,,,,te_164,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_164.jpg,https://dgobjects.blob.core.windows.net/smalls/te_164.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_164.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/ee0705a8c572919b85fea40262f802936d747cdf.jpg
te_166,,TI Calculator,Texas Instruments Inc.,,,Technology,,Display Case B6,,,,te_166,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_166.jpg,https://dgobjects.blob.core.windows.net/smalls/te_166.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_166.jpg,,,
te_167,,TI Calculator,Texas Instruments Inc.,,,Technology,,Display Case B6,,,,te_167,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_167.jpg,https://dgobjects.blob.core.windows.net/smalls/te_167.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_167.jpg,,,
te_168,,Canon Calculator,Canon Inc.,,,Technology,,Display Case B6,,,,te_168,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_168.jpg,https://dgobjects.blob.core.windows.net/smalls/te_168.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_168.jpg,,,
te_169,,Polaroid Camera,Polaroid Corp.,,model 360 (with te_170 and te_171),Technology,,Dead Storage Room,,,,te_169,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_169.jpg,https://dgobjects.blob.core.windows.net/smalls/te_169.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_169.jpg,,,
te_175,,Polaroid Camera,Polaroid Corp.,,Model 110A,Technology,,,,,,te_175,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/te_175.jpg,https://dgobjects.blob.core.windows.net/smalls/te_175.jpg,https://dgobjects.blob.core.windows.net/thumbs/te_175.jpg,,,
